2015-01-09;19:55:45;98.283;11.03;1.61
2015-01-09;20:00:47;114.669;11.41;1.61
2015-01-09;20:05:45;116.344;7.73;1.13
2015-01-09;20:10:44;95.176;6.48;1.20
2015-01-09;20:15:47;117.535;6.70;1.07
2015-01-09;20:20:46;90.816;5.60;1.17
2015-01-09;20:25:55;106.808;6.41;1.35
2015-01-09;20:30:56;113.188;4.39;1.54
2015-01-09;20:35:45;114.847;6.32;1.32
2015-01-09;20:40:41;89.661;4.74;1.44
2015-01-09;20:45:45;111.419;5.93;1.24
2015-01-09;20:50:43;79.763;10.25;1.50
2015-01-09;20:55:44;91.013;11.58;1.52
2015-01-09;21:00:42;103.237;10.92;1.52
2015-01-09;21:05:42;88.544;12.03;1.66
2015-01-09;21:10:41;102.332;11.63;1.39
2015-01-09;21:15:42;75.079;10.31;1.39
2015-01-09;21:20:43;111.308;6.35;1.22
2015-01-09;21:25:50;114.611;5.90;1.37
2015-01-09;21:30:48;116.089;6.32;0.97
2015-01-09;21:35:57;115.952;5.87;1.42
2015-01-09;21:40:59;110.825;5.49;1.39
2015-01-09;21:45:38;109.724;6.55;1.21
2015-01-09;21:50:40;83.213;11.41;1.44
2015-01-09;21:55:41;76.124;9.83;1.75
2015-01-09;22:00:42;88.631;11.30;1.60
2015-01-09;22:05:44;96.857;11.46;1.64
2015-01-09;22:10:43;92.192;13.91;1.27
2015-01-09;22:15:37;102.5;7.66;1.42
2015-01-09;22:20:43;103.675;10.50;1.49
2015-01-09;22:25:42;91.633;10.91;1.37
2015-01-09;22:30:38;100.896;9.03;1.39
2015-01-09;22:35:39;137.459;11.31;1.62
2015-01-09;22:40:46;101.352;11.89;1.12
2015-01-09;22:45:49;95.252;7.22;1.34
2015-01-09;22:50:43;115.309;10.17;1.83
2015-01-09;22:55:57;104.441;10.01;1.30
2015-01-09;23:00:44;123.015;11.67;1.35
2015-01-09;23:05:42;91.288;9.34;1.87
2015-01-09;23:10:43;87.161;10.84;1.46
2015-01-09;23:15:50;90.954;7.91;1.54
2015-01-09;23:20:38;115.715;10.97;1.41
2015-01-09;23:25:53;73.875;10.48;1.59
2015-01-09;23:35:48;1078.508;9.91;1.56
